Movie Name,Year of Release,Run Time in minutes,Movie Rating,Votes,Genre,Director,Stars,Description,data_extracao
Catch-22,1970,122,7.1,26086,"['Comedy', ' Drama', ' War']",['Mike Nichols'],"['Alan Arkin', 'Martin Balsam', 'Richard Benjamin', 'Art Garfunkel']","['A', 'man', 'is', 'trying', 'desperately', 'to', 'be', 'certified', 'insane', 'during', 'World', 'War', 'II,', 'so', 'he', 'can', 'stop', 'flying', 'missions.']",2026-03-17
Night Moves,1975,100,7.1,17014,"['Crime', ' Drama', ' Mystery']",['Arthur Penn'],"['Gene Hackman', 'Jennifer Warren', 'Edward Binns', 'Harris Yulin']","['Los', 'Angeles', 'private', 'investigator', 'Harry', 'Moseby', 'is', 'hired', 'by', 'a', 'client', 'to', 'find', 'her', 'runaway', 'teenage', 'daughter.', 'Moseby', 'tracks', 'the', 'daughter', 'down,', 'only', 'to', 'stumble', 'upon', 'something', 'much', 'more', 'intriguing', 'and', 'sinister.']",2026-03-17
Time After Time,1979,112,7.1,20095,"['Adventure', ' Drama', ' Sci-Fi']",['Nicholas Meyer'],"['Malcolm McDowell', 'Mary Steenburgen', 'David Warner', 'Charles Cioffi']","['H.G.', 'Wells', 'pursues', 'Jack', 'the', 'Ripper', 'to', 'the', '20th', 'Century', 'when', 'the', 'serial', 'murderer', 'uses', 'the', 'future', ""writer's"", 'time', 'machine', 'to', 'escape', 'his', 'time', 'period.']",2026-03-17
The Decameron,1971,111,7.1,11693,"['Comedy', ' Drama', ' History']",['Pier Paolo Pasolini'],"['Franco Citti', 'Ninetto Davoli', 'Jovan Jovanovic', 'Vincenzo Amato']","['An', 'adaptation', 'of', 'nine', 'stories', 'from', ""Boccaccio's"", '""Decameron"".']",2026-03-17
The Three Musketeers,1973,106,7.1,19599,"['Action', ' Adventure', ' Romance']",['Richard Lester'],"['Oliver Reed', 'Raquel Welch', 'Richard Chamberlain', 'Michael York']","['A', 'young', 'swordsman', 'comes', 'to', 'Paris', 'and', 'faces', 'villains,', 'romance,', 'adventure', 'and', 'intrigue', 'with', 'three', 'Musketeer', 'friends.']",2026-03-17
The Driver,1978,91,7.1,18592,"['Action', ' Crime', ' Thriller']",['Walter Hill'],"[""Ryan O'Neal"", 'Bruce Dern', 'Isabelle Adjani', 'Ronee Blakley']","['A', 'getaway', 'driver', 'becomes', 'the', 'latest', 'assignment', 'for', 'a', 'tenacious', 'detective.']",2026-03-17
Big Jake,1971,110,7.1,13902,"['Drama', ' Western']","['George Sherman', 'John Wayne']","['John Wayne', 'Richard Boone', ""Maureen O'Hara"", 'Patrick Wayne']","['In', '1909,', 'when', 'John', ""Fain's"", 'gang', 'kidnaps', 'Jacob', ""McCandles'"", 'grandson', 'and', 'holds', 'him', 'for', 'ransom,', 'Big', 'Jake', 'sets', 'out', 'to', 'rescue', 'the', 'boy.']",2026-03-17
The Panic in Needle Park,1971,110,7.1,19484,['Drama'],['Jerry Schatzberg'],"['Al Pacino', 'Kitty Winn', 'Alan Vint', 'Richard Bright']","['Follows', 'the', 'lives', 'of', 'heroin', 'addicts', 'who', 'frequent', '""Needle', 'Park""', 'in', 'New', 'York', 'City.']",2026-03-17
The Bird with the Crystal Plumage,1970,96,7.1,23182,"['Horror', ' Mystery', ' Thriller']",['Dario Argento'],"['Tony Musante', 'Suzy Kendall', 'Enrico Maria Salerno', 'Eva Renzi']","['An', 'American', 'expatriate', 'in', 'Rome', 'attempts', 'to', 'unmask', 'a', 'serial', 'killer', 'he', 'witnessed', 'in', 'the', 'act', 'of', 'an', 'attempted', 'murder', '-', 'and', 'is', 'now', 'hunting', 'him', 'and', 'his', 'girlfriend.']",2026-03-17
Valerie and Her Week of Wonders,1970,77,7.1,10756,"['Adventure', ' Drama', ' Fantasy']",['Jaromil Jires'],"['Jaroslava Schallerová', 'Helena Anýzová', 'Petr Kopriva', 'Jirí Prýmek']","['Surreal', 'tale', 'in', 'which', 'love,', 'fear,', 'sex', 'and', 'religion', 'merge', 'into', 'one', 'fantastic', 'world,', 'based', 'on', 'a', 'classical', 'Czech', 'novel', 'of', 'the', 'same', 'title.']",2026-03-17
The Big Feast,1973,130,7.1,14239,"['Comedy', ' Drama']",['Marco Ferreri'],"['Marcello Mastroianni', 'Michel Piccoli', 'Philippe Noiret', 'Ugo Tognazzi']","['A', 'group', 'of', 'men', 'go', 'to', 'a', 'villa', 'in', 'the', 'French', 'countryside', 'where', 'they', 'resolve', 'to', 'eat', 'themselves', 'to', 'death.']",2026-03-17
Female Trouble,1974,89,7.1,10133,"['Comedy', ' Crime']",['John Waters'],"['Divine', 'David Lochary', 'Mary Vivian Pearce', 'Mink Stole']","['A', 'spoiled', 'schoolgirl', 'runs', 'away', 'from', 'home,', 'gets', 'pregnant', 'while', 'hitch-hiking,', 'and', 'ends', 'up', 'as', 'a', 'fashion', 'model', 'for', 'a', 'pair', 'of', 'beauticians', 'who', 'like', 'to', 'photograph', 'women', 'committing', 'crimes.']",2026-03-17
The Abominable Dr. Phibes,1971,94,7.1,16133,"['Comedy', ' Horror']",['Robert Fuest'],"['Vincent Price', 'Joseph Cotten', 'Hugh Griffith', 'Terry-Thomas']","['Doctor,', 'scientist,', 'organist,', 'and', 'biblical', 'scholar', 'Anton', 'Phibes', 'seeks', 'revenge', 'on', 'the', 'nine', 'doctors', 'he', 'considers', 'responsible', 'for', 'the', 'death', 'of', 'his', 'wife.']",2026-03-17
The Parallax View,1974,102,7.1,20663,"['Drama', ' Thriller']",['Alan J. Pakula'],"['Warren Beatty', 'Paula Prentiss', 'William Daniels', 'Walter McGinn']","['An', 'ambitious', 'reporter', 'gets', 'in', 'way-over-his-head', 'trouble', 'while', 'investigating', 'a', ""senator's"", 'assassination', 'which', 'leads', 'to', 'a', 'vast', 'conspiracy', 'involving', 'a', 'multinational', 'corporation', 'behind', 'every', 'event', 'in', 'the', ""world's"", 'headlines.']",2026-03-17
Theater of Blood,1973,104,7.1,11850,"['Comedy', ' Drama', ' Horror']",['Douglas Hickox'],"['Vincent Price', 'Diana Rigg', 'Ian Hendry', 'Harry Andrews']","['A', 'Shakespearean', 'actor', 'takes', 'poetic', 'revenge', 'on', 'the', 'critics', 'who', 'denied', 'him', 'recognition.']",2026-03-17
Sleeper,1973,89,7.1,44236,"['Comedy', ' Sci-Fi']",['Woody Allen'],"['Woody Allen', 'Diane Keaton', 'John Beck', 'Mary Gregory']","['A', 'nerdish', 'store', 'owner', 'is', 'revived', 'out', 'of', 'cryostasis', 'into', 'a', 'future', 'world', 'to', 'fight', 'an', 'oppressive', 'government.']",2026-03-17
Turkish Delight,1973,108,7.1,11580,"['Drama', ' Romance']",['Paul Verhoeven'],"['Monique van de Ven', 'Rutger Hauer', 'Tonny Huurdeman', 'Wim van den Brink']","['A', 'young', 'love', 'faces', 'with', 'old', 'problems.']",2026-03-17
Julia,1977,117,7.1,10212,['Drama'],['Fred Zinnemann'],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']","['At', 'the', 'behest', 'of', 'an', 'old', 'and', 'dear', 'friend,', 'playwright', 'Lillian', 'Hellman', 'undertakes', 'a', 'dangerous', 'mission', 'to', 'smuggle', 'funds', 'into', 'Nazi', 'Germany.']",2026-03-17
Crime Busters,1977,98,7.1,12350,"['Action', ' Comedy', ' Adventure']",['Enzo Barboni'],"['Terence Hill', 'Bud Spencer', 'David Huddleston', 'Luciano Catenacci']","['An', 'attempted', 'robbery', 'turns', 'to', 'be', 'an', 'unexpected', 'recruitment', 'when', 'two', 'unemployed', 'men', 'mistakenly', 'break', 'into', 'a', 'police', 'office', 'instead', 'of', 'a', 'store.']",2026-03-17
Smokey and the Bandit,1977,96,7.0,55258,"['Action', ' Adventure', ' Comedy']",['Hal Needham'],"['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Mike Henry']","['The', 'Bandit', 'is', 'hired', 'on', 'to', 'run', 'a', 'tractor-trailer', 'full', 'of', 'beer', 'over', 'state', 'lines,', 'in', 'hot', 'pursuit', 'by', 'a', 'pesky', 'sheriff.']",2026-03-17
Hardcore,1979,108,7.0,12758,"['Crime', ' Drama']",['Paul Schrader'],"['George C. Scott', 'Peter Boyle', 'Season Hubley', 'Dick Sargent']","['A', 'conservative', 'Midwest', 'businessman', 'ventures', 'into', 'the', 'underworld', 'of', 'pornography', 'in', 'California', 'to', 'look', 'for', 'his', 'runaway', 'teenage', 'daughter', 'who', 'is', 'making', 'porno', 'films', 'in', ""California's"", 'porno', 'pits.']",2026-03-17
Soylent Green,1973,97,7.0,68671,"['Crime', ' Mystery', ' Sci-Fi']",['Richard Fleischer'],"['Charlton Heston', 'Edward G. Robinson', 'Leigh Taylor-Young', 'Chuck Connors']","['A', 'nightmarish', 'futuristic', 'fantasy', 'about', 'the', 'controlling', 'power', 'of', 'big', 'corporations', 'and', 'an', 'innocent', 'cop', 'who', 'stumbles', 'on', 'the', 'truth.']",2026-03-17
Thunderbolt and Lightfoot,1974,115,7.0,27617,"['Action', ' Comedy', ' Crime']",['Michael Cimino'],"['Clint Eastwood', 'Jeff Bridges', 'George Kennedy', 'Geoffrey Lewis']","['With', 'the', 'help', 'of', 'an', 'irreverent', 'young', 'sidekick,', 'a', 'bank', 'robber', 'gets', 'his', 'old', 'gang', 'back', 'together', 'to', 'organize', 'a', 'daring', 'new', 'heist.']",2026-03-17
The Little Girl Who Lives Down the Lane,1976,91,7.0,17385,"['Drama', ' Horror', ' Mystery']",['Nicolas Gessner'],"['Jodie Foster', 'Martin Sheen', 'Alexis Smith', 'Mort Shuman']","['A', 'thirteen-year-old', 'girl,', 'who', 'lives', 'with', 'her', 'absentee', 'father,', 'befriends', 'a', 'disabled', 'teenage', 'amateur', 'magician', 'and', 'invites', 'him,', 'gradually,', 'into', 'her', 'tenuous', 'struggle', 'against', 'a', 'predatory', 'local', 'neighbor.']",2026-03-17
The Way We Were,1973,118,7.0,26587,"['Drama', ' Romance']",['Sydney Pollack'],"['Barbra Streisand', 'Robert Redford', 'Bradford Dillman', 'Lois Chiles']","['During', 'post-WWII', 'McCarthyism,', 'a', 'diametrically', 'opposed', 'couple', 'come', 'together', 'only', 'to', 'find', 'out', 'that', 'genuine', 'friendship', 'and', 'physical', 'attraction', 'is', 'not', 'enough', 'to', 'overcome', 'fundamental', 'societal', 'beliefs.']",2026-03-17
The Towering Inferno,1974,165,7.0,46929,"['Action', ' Drama', ' Thriller']",['John Guillermin'],"['Paul Newman', 'Steve McQueen', 'William Holden', 'Faye Dunaway']","['At', 'the', 'opening', 'party', 'of', 'a', 'colossal,', 'but', 'poorly', 'constructed,', 'office', 'building,', 'a', 'massive', 'fire', 'breaks', 'out', 'that', 'threatens', 'to', 'destroy', 'the', 'tower', 'and', 'everyone', 'in', 'it.']",2026-03-17
The Spy Who Loved Me,1977,125,7.0,113636,"['Action', ' Adventure', ' Thriller']",['Lewis Gilbert'],"['Roger Moore', 'Barbara Bach', 'Curd Jürgens', 'Richard Kiel']","['James', 'Bond', 'investigates', 'the', 'hijacking', 'of', 'British', 'and', 'Russian', 'submarines', 'carrying', 'nuclear', 'warheads,', 'with', 'the', 'help', 'of', 'a', 'K.G.B.', 'agent', 'whose', 'lover', 'he', 'killed.']",2026-03-17
Bedknobs and Broomsticks,1971,117,7.0,39819,"['Animation', ' Adventure', ' Comedy']","['Robert Stevenson', 'Ward Kimball']","['Angela Lansbury', 'David Tomlinson', 'Roddy McDowall', 'Sam Jaffe']","['An', 'apprentice', 'witch,', 'three', 'kids', 'and', 'a', 'cynical', 'magician', 'conman', 'search', 'for', 'the', 'missing', 'component', 'to', 'a', 'magic', 'spell', 'to', 'be', 'used', 'in', 'the', 'defense', 'of', 'Britain', 'in', 'World', 'War', 'II.']",2026-03-17
The Boys from Brazil,1978,125,7.0,29763,"['Drama', ' Mystery', ' Sci-Fi']",['Franklin J. Schaffner'],"['Gregory Peck', 'Laurence Olivier', 'James Mason', 'Lilli Palmer']","['A', 'Nazi', 'hunter', 'in', 'Paraguay', 'discovers', 'a', 'sinister', 'and', 'bizarre', 'plot', 'to', 'rekindle', 'the', 'Third', 'Reich.']",2026-03-17
Martin,1977,95,7.0,12147,"['Drama', ' Horror']",['George A. Romero'],"['John Amplas', 'Lincoln Maazel', 'Christine Forrest', 'Elyane Nadeau']","['A', 'young', 'man,', 'who', 'believes', 'himself', 'to', 'be', 'a', 'vampire,', 'goes', 'to', 'live', 'with', 'his', 'elderly', 'and', 'hostile', 'cousin', 'in', 'a', 'small', 'Pennsylvania', 'town', 'where', 'he', 'tries', 'to', 'redeem', 'his', 'blood-craving', 'urges.']",2026-03-17
Don't Torture a Duckling,1972,105,7.0,10281,"['Horror', ' Mystery', ' Thriller']",['Lucio Fulci'],"['Florinda Bolkan', 'Barbara Bouchet', 'Tomas Milian', 'Irene Papas']","['When', 'a', 'southern', 'Italian', 'town', 'is', 'rocked', 'by', 'a', 'string', 'of', 'child', 'murders,', 'the', 'police', 'and', 'two', 'urban', 'outcasts', 'search', 'for', 'the', 'culprit', 'amid', 'scapegoating', 'within', 'the', 'superstitious', 'community.']",2026-03-17
The Return of the Pink Panther,1975,113,7.0,28809,"['Comedy', ' Crime', ' Mystery']",['Blake Edwards'],"['Peter Sellers', 'Christopher Plummer', 'Catherine Schell', 'Herbert Lom']","['Inspector', 'Jacques', 'Clouseau', 'is', 'put', 'on', 'the', 'case', 'when', 'the', 'Pink', 'Panther', 'diamond', 'is', 'stolen,', 'with', 'the', ""Phantom's"", 'trademark', 'glove', 'the', 'only', 'clue.']",2026-03-17
Two Mules for Sister Sara,1970,116,7.0,29689,"['Adventure', ' Drama', ' Romance']",['Don Siegel'],"['Clint Eastwood', 'Shirley MacLaine', 'Manolo Fábregas', 'Alberto Morin']","['When', 'a', 'former', 'Civil', 'War', 'soldier', 'saves', 'a', 'nun', 'from', 'a', 'gang', 'of', 'bandits,', 'they', 'team', 'up', 'to', 'help', 'the', 'Mexicans', 'in', 'their', 'war', 'against', 'the', 'French.']",2026-03-17
The Odessa File,1974,130,7.0,11780,"['Drama', ' Thriller']",['Ronald Neame'],"['Jon Voight', 'Maximilian Schell', 'Maria Schell', 'Mary Tamm']","['Following', 'the', 'suicide', 'of', 'an', 'elderly', 'Jewish', 'man,', 'a', 'journalist', 'in', 'possession', 'of', 'the', ""man's"", 'diary', 'investigates', 'the', 'alleged', 'sighting', 'of', 'a', 'former', 'S.S.', 'Captain,', 'who', 'commanded', 'a', 'concentration', 'camp', 'during', 'World', 'War', 'II.']",2026-03-17
The Private Life of Sherlock Holmes,1970,125,7.0,12932,"['Adventure', ' Comedy', ' Crime']",['Billy Wilder'],"['Robert Stephens', 'Christopher Lee', 'Colin Blakely', 'Geneviève Page']","['When', 'a', 'bored', 'Holmes', 'eagerly', 'takes', 'the', 'case', 'of', 'Gabrielle', 'Valladon', 'after', 'an', 'attempt', 'on', 'her', 'life,', 'the', 'search', 'for', 'her', 'missing', 'husband', 'leads', 'to', 'Loch', 'Ness', 'and', 'the', 'legendary', 'monster.']",2026-03-17
The Candidate,1972,110,7.0,11625,"['Comedy', ' Drama']",['Michael Ritchie'],"['Robert Redford', 'Peter Boyle', 'Melvyn Douglas', 'Don Porter']","['Bill', 'McKay', 'is', 'a', 'candidate', 'for', 'the', 'U.S.', 'Senate', 'from', 'California.', 'He', 'has', 'no', 'hope', 'of', 'winning,', 'so', 'he', 'is', 'willing', 'to', 'tweak', 'the', 'establishment.']",2026-03-17
Woyzeck,1979,82,7.0,10253,['Drama'],['Werner Herzog'],"['Klaus Kinski', 'Eva Mattes', 'Wolfgang Reichmann', 'Willy Semmelrogge']","['Franz', 'Woyzeck', 'is', 'a', 'hapless,', 'hopeless', 'soldier,', 'alone', 'and', 'powerless', 'in', 'society,', 'assaulted', 'from', 'all', 'sides', 'by', 'forces', 'he', 'can', 'not', 'control.']",2026-03-17
A Cop,1972,98,7.0,10430,"['Crime', ' Thriller']",['Jean-Pierre Melville'],"['Alain Delon', 'Richard Crenna', 'Catherine Deneuve', 'Riccardo Cucciolla']","['After', 'a', 'shaky', 'first', 'heist,', 'a', 'group', 'of', 'thieves', 'plan', 'an', 'even', 'more', 'elaborate', 'and', 'risky', 'second', 'heist.']",2026-03-17
Last Tango in Paris,1972,129,6.9,56788,"['Drama', ' Romance']",['Bernardo Bertolucci'],"['Marlon Brando', 'Maria Schneider', 'Maria Michi', 'Giovanna Galletti']","['A', 'young', 'Parisian', 'woman', 'meets', 'a', 'middle-aged', 'American', 'businessman', 'who', 'demands', 'their', 'clandestine', 'relationship', 'be', 'based', 'only', 'on', 'sex.']",2026-03-17
Death Wish,1974,93,6.9,42212,"['Action', ' Crime', ' Drama']",['Michael Winner'],"['Charles Bronson', 'Hope Lange', 'Vincent Gardenia', 'Steven Keats']","['A', 'New', 'York', 'City', 'architect', 'becomes', 'a', 'one-man', 'vigilante', 'squad', 'after', 'his', 'wife', 'is', 'murdered', 'by', 'street', 'punks.', 'In', 'self-defense,', 'the', 'vengeful', 'man', 'kills', 'muggers', 'on', 'the', 'mean', 'streets', 'after', 'dark.']",2026-03-17
The Eagle Has Landed,1976,123,6.9,23786,"['Adventure', ' Drama', ' Thriller']",['John Sturges'],"['Michael Caine', 'Donald Sutherland', 'Robert Duvall', 'Jenny Agutter']","['A', 'German', 'plot', 'to', 'kidnap', 'Sir', 'Winston', 'Churchill', 'unfolds', 'at', 'the', 'height', 'of', 'World', 'War', 'II.']",2026-03-17
Love Story,1970,100,6.9,36210,"['Drama', ' Romance']",['Arthur Hiller'],"['Ali MacGraw', ""Ryan O'Neal"", 'John Marley', 'Ray Milland']","['A', 'boy', 'and', 'a', 'girl', 'from', 'different', 'backgrounds', 'fall', 'in', 'love', 'regardless', 'of', 'their', 'upbringing', '-', 'and', 'then', 'tragedy', 'strikes.']",2026-03-17
Play Misty for Me,1971,102,6.9,30817,"['Drama', ' Thriller']",['Clint Eastwood'],"['Clint Eastwood', 'Jessica Walter', 'Donna Mills', 'John Larch']","['The', 'life', 'of', 'a', 'disc', 'jockey', 'is', 'turned', 'upside', 'down', 'after', 'a', 'romantic', 'encounter', 'with', 'an', 'obsessed', 'fan.']",2026-03-17
The Rescuers,1977,77,6.9,67931,"['Animation', ' Adventure', ' Comedy']","['John Lounsbery', 'Wolfgang Reitherman', 'Art Stevens']","['Bob Newhart', 'Eva Gabor', 'Geraldine Page', 'Joe Flynn']","['Two', 'mice', 'of', 'the', 'Rescue', 'Aid', 'Society', 'search', 'for', 'a', 'little', 'girl', 'kidnapped', 'by', 'unscrupulous', 'treasure', 'hunters.']",2026-03-17
Carnal Knowledge,1971,98,6.9,14386,"['Comedy', ' Drama']",['Mike Nichols'],"['Jack Nicholson', 'Candice Bergen', 'Art Garfunkel', 'Ann-Margret']","['Chronicling', 'the', 'lifelong', 'sexual', 'development', 'of', 'two', 'men', 'who', 'meet', 'and', 'become', 'friends', 'in', 'college.']",2026-03-17
Westworld,1973,88,6.9,61659,"['Action', ' Drama', ' Sci-Fi']",['Michael Crichton'],"['Yul Brynner', 'Richard Benjamin', 'James Brolin', 'Norman Bartold']","['A', 'robot', 'malfunction', 'creates', 'havoc', 'and', 'terror', 'for', 'unsuspecting', 'vacationers', 'at', 'a', 'futuristic,', 'adult-themed', 'amusement', 'park.']",2026-03-17
The Stepford Wives,1975,115,6.9,19033,"['Horror', ' Mystery', ' Sci-Fi']",['Bryan Forbes'],"['Katharine Ross', 'Paula Prentiss', 'Peter Masterson', 'Nanette Newman']","['Joanna', 'Eberhart', 'has', 'come', 'to', 'the', 'quaint', 'little', 'town', 'of', 'Stepford,', 'Connecticut', 'with', 'her', 'family,', 'but', 'soon', 'discovers', 'there', 'lies', 'a', 'sinister', 'truth', 'in', 'the', 'all', 'too', 'perfect', 'behavior', 'of', 'the', 'female', 'residents.']",2026-03-17
Up in Smoke,1978,86,6.9,40160,"['Comedy', ' Music']","['Lou Adler', 'Tommy Chong']","['Cheech Marin', 'Tommy Chong', 'Strother Martin', 'Edie Adams']","['Two', 'stoners', 'unknowingly', 'smuggle', 'a', 'van', '-', 'made', 'entirely', 'of', 'marijuana', '-', 'from', 'Mexico', 'to', 'L.A.,', 'with', 'incompetent', 'Sgt.', 'Stedenko', 'on', 'their', 'trail.']",2026-03-17
Charlotte's Web,1973,94,6.9,22215,"['Animation', ' Adventure', ' Drama']","['Charles Nichols', 'Iwao Takamoto']","['Debbie Reynolds', 'Henry Gibson', 'Paul Lynde', 'Rex Allen']","['Wilbur', 'is', 'a', 'farm', 'pig', ""who's"", 'terrified', 'that', ""he'll"", 'end', 'up', 'on', 'the', 'dinner', 'table.', 'His', 'friend', 'Charlotte,', 'a', 'charming', 'spider,', 'comes', 'to', 'his', 'rescue.', 'She', 'weaves', 'words', 'into', 'her', 'web,', 'convincing', 'the', 'farmer', 'that', 'Wilbur', 'is', 'too', 'special', 'a', 'pig', 'to', 'kill.']",2026-03-17
Heaven Can Wait,1978,101,6.9,22797,"['Comedy', ' Fantasy', ' Romance']","['Warren Beatty', 'Buck Henry']","['Warren Beatty', 'James Mason', 'Julie Christie', 'Jack Warden']","['A', 'Los', 'Angeles', 'Rams', 'quarterback,', 'accidentally', 'taken', 'away', 'from', 'his', 'body', 'by', 'an', 'overanxious', 'angel', 'before', 'he', 'was', 'meant', 'to', 'die,', 'returns', 'to', 'life', 'in', 'the', 'body', 'of', 'a', 'recently', 'murdered', 'millionaire.']",2026-03-17
Sisters,1972,93,6.9,19756,"['Horror', ' Mystery', ' Thriller']",['Brian De Palma'],"['Margot Kidder', 'Jennifer Salt', 'Charles Durning', 'William Finley']","['A', 'small-time', 'reporter', 'tries', 'to', 'convince', 'the', 'police', 'she', 'saw', 'a', 'murder', 'in', 'the', 'apartment', 'across', 'from', 'hers.']",2026-03-17
Coma,1978,113,6.9,20656,"['Drama', ' Mystery', ' Thriller']",['Michael Crichton'],"['Michael Douglas', 'Rip Torn', 'Geneviève Bujold', 'Elizabeth Ashley']","['When', 'a', 'young', 'female', 'doctor', 'notices', 'an', 'unnatural', 'amount', 'of', 'comas', 'occurring', 'in', 'her', 'hospital', 'she', 'uncovers', 'a', 'horrible', 'conspiracy.']",2026-03-17
Rolling Thunder,1977,95,6.9,10504,"['Crime', ' Drama', ' Thriller']",['John Flynn'],"['William Devane', 'Tommy Lee Jones', 'Linda Haynes', 'James Best']","['A', 'recently-returned', 'Vietnam', 'POW', 'loses', 'his', 'family', 'and', 'his', 'right', 'hand', 'during', 'a', 'violent', 'home', 'invasion,', 'and', 'seeks', 'retribution', 'against', 'those', 'responsible.']",2026-03-17
Tales from the Crypt,1972,92,6.9,12441,"['Drama', ' Horror', ' Mystery']",['Freddie Francis'],"['Joan Collins', 'Peter Cushing', 'Ralph Richardson', 'Geoffrey Bayldon']","['Five', 'strangers', 'get', 'lost', 'in', 'a', 'crypt', 'and,', 'after', 'meeting', 'the', 'mysterious', 'Crypt', 'Keeper,', 'receive', 'visions', 'of', 'how', 'they', 'will', 'die.']",2026-03-17
The Big Boss,1971,99,6.9,28698,"['Action', ' Crime', ' Drama']","['Wei Lo', 'Chia-Hsiang Wu']","['Bruce Lee', 'Maria Yi', 'James Tien', 'Marilyn Bautista']","['A', 'young', 'man', 'sworn', 'to', 'an', 'oath', 'of', 'non-violence', 'works', 'with', 'his', 'cousins', 'in', 'an', 'ice', 'factory', 'where', 'they', 'mysteriously', 'begin', 'to', 'disappear.']",2026-03-17
The Great Train Robbery,1978,110,6.9,19024,"['Adventure', ' Crime', ' Drama']",['Michael Crichton'],"['Sean Connery', 'Donald Sutherland', 'Lesley-Anne Down', 'Alan Webb']","['England,', '1850s.', 'A', 'master', 'criminal', 'aims', 'to', 'rob', 'a', 'train', 'of', 'a', 'large', 'sum', 'of', 'gold.', 'Security', 'is', 'incredibly', 'tight', 'and', 'the', 'task', 'seems', 'an', 'impossible', 'one.', 'However,', 'he', 'has', 'a', 'plan', 'and', 'just', 'the', 'right', 'people', 'to', 'carry', 'it', 'out.']",2026-03-17
Silver Streak,1976,114,6.9,21266,"['Action', ' Comedy', ' Crime']",['Arthur Hiller'],"['Gene Wilder', 'Richard Pryor', 'Jill Clayburgh', 'Patrick McGoohan']","['On', 'a', 'long-distance', 'train', 'trip,', 'a', 'man', 'finds', 'romance', 'but', 'also', 'finds', 'himself', 'in', 'danger', 'of', 'being', 'killed,', 'or', 'at', 'least', 'pushed', 'off', 'the', 'train.']",2026-03-17
Zabriskie Point,1970,113,6.9,16773,['Drama'],['Michelangelo Antonioni'],"['Mark Frechette', 'Daria Halprin', 'Paul Fix', 'G.D. Spradlin']","['At', 'a', 'time', 'of', 'chronic', 'civil', 'unrest', 'in', 'late', '1960s', 'America,', 'a', 'young', 'idealist', 'and', 'an', 'anthropology', 'student', 'cross', 'paths', 'at', 'Zabriskie', 'Point', 'in', 'Death', 'Valley,', 'California.', 'They', 'start', 'an', 'unrestrained', 'relationship', 'by', 'making', 'love', 'on', 'the', 'dusty', 'terrain.']",2026-03-17
Bananas,1971,82,6.9,37019,['Comedy'],['Woody Allen'],"['Woody Allen', 'Louise Lasser', 'Carlos Montalbán', 'Nati Abascal']","['When', 'a', 'bumbling', 'New', 'Yorker', 'is', 'dumped', 'by', 'his', 'activist', 'girlfriend,', 'he', 'travels', 'to', 'a', 'tiny', 'Latin', 'American', 'nation', 'and', 'becomes', 'involved', 'in', 'its', 'latest', 'rebellion.']",2026-03-17
The Last Wave,1977,106,6.9,10676,"['Drama', ' Fantasy', ' Mystery']",['Peter Weir'],"['Richard Chamberlain', 'Olivia Hamnett', 'David Gulpilil', 'Frederick Parslow']","['A', 'Sydney', 'lawyer', 'defends', 'five', 'Aboriginal', 'Persons', 'in', 'a', 'ritualized', 'taboo', 'murder', 'and', 'in', 'the', 'process', 'learns', 'disturbing', 'things', 'about', 'himself', 'and', 'premonitions.']",2026-03-17
The Four Musketeers: Milady's Revenge,1974,108,6.9,11413,"['Action', ' Adventure', ' Romance']",['Richard Lester'],"['Michael York', 'Raquel Welch', 'Oliver Reed', 'Richard Chamberlain']","['The', 'Four', 'Musketeers', 'defend', 'the', 'queen', 'and', 'her', 'dressmaker', 'from', 'Cardinal', 'Richelieu', 'and', 'Milady', 'de', 'Winter.']",2026-03-17
Mad Max,1979,88,6.8,216497,"['Action', ' Adventure', ' Sci-Fi']",['George Miller'],"['Mel Gibson', 'Joanne Samuel', 'Hugh Keays-Byrne', 'Steve Bisley']","['In', 'a', 'self-destructing', 'world,', 'a', 'vengeful', 'Australian', 'policeman', 'sets', 'out', 'to', 'stop', 'a', 'violent', 'motorcycle', 'gang.']",2026-03-17
Saturday Night Fever,1977,118,6.8,84907,"['Drama', ' Music']",['John Badham'],"['John Travolta', 'Karen Lynn Gorney', 'Barry Miller', 'Joseph Cali']","['Anxious', 'about', 'his', 'future', 'after', 'high', 'school,', 'a', '19-year-old', 'Italian-American', 'from', 'Brooklyn', 'tries', 'to', 'escape', 'the', 'harsh', 'reality', 'of', 'his', 'bleak', 'family', 'life', 'by', 'dominating', 'the', 'dance', 'floor', 'at', 'the', 'local', 'disco.']",2026-03-17
Logan's Run,1976,119,6.8,59620,"['Action', ' Adventure', ' Sci-Fi']",['Michael Anderson'],"['Michael York', 'Jenny Agutter', 'Richard Jordan', 'Roscoe Lee Browne']","['A', 'police', 'officer', 'in', 'the', 'future', 'uncovers', 'the', 'deadly', 'secret', 'behind', 'a', 'society', 'that', 'worships', 'youth.']",2026-03-17
